,dir_name,session_name,file_name,text,Annotation
2841,MC01,Session3,0114.txt,lax,
2842,MC01,Session3,0302.txt,tort,
2843,MC01,Session3,0316.txt,we've done it in the past,
2844,MC01,Session3,0333.txt,wipe,
2845,MC01,Session3,0327.txt,he took heart and played,
2846,MC01,Session3,0119.txt,bunch,
2847,MC01,Session3,0131.txt,tall,
2848,MC01,Session3,0125.txt,row,
2849,MC01,Session3,0079.txt,rise,
2850,MC01,Session3,0045.txt,i also can be quite vocal,
2851,MC01,Session3,0051.txt,beast,
2852,MC01,Session3,0086.txt,arm,
2853,MC01,Session3,0092.txt,begin by trying to speak up more,
2854,MC01,Session3,0247.txt,waste,
2855,MC01,Session3,0253.txt,tip,
2856,MC01,Session3,0284.txt,rise,
2857,MC01,Session3,0290.txt,harm,
2858,MC01,Session3,0291.txt,hold,
2859,MC01,Session3,0285.txt,owe,
2860,MC01,Session3,0252.txt,cake,
2861,MC01,Session3,0246.txt,horn,
2862,MC01,Session3,0093.txt,begin by trying to speak up more,
2863,MC01,Session3,0087.txt,fell,
2864,MC01,Session3,0050.txt,eight,
2865,MC01,Session3,0044.txt,seat,
2866,MC01,Session3,0078.txt,sticks,
2867,MC01,Session3,0124.txt,chap,
2868,MC01,Session3,0130.txt,ease,
2869,MC01,Session3,0118.txt,seat,
2870,MC01,Session3,0326.txt,bed,
2871,MC01,Session3,0332.txt,porcupines resemble sea urchins,
2872,MC01,Session3,0318.txt,blow,
2873,MC01,Session3,0324.txt,ship,
2874,MC01,Session3,0330.txt,cork,
2875,MC01,Session3,0126.txt,ache,
2876,MC01,Session3,0132.txt,he'll sell them by the box,
2877,MC01,Session3,0052.txt,ache,
2878,MC01,Session3,0046.txt,six,
2879,MC01,Session3,0091.txt,cheese,
2880,MC01,Session3,0085.txt,lip,
2881,MC01,Session3,0278.txt,hate,
2882,MC01,Session3,0250.txt,sink,
2883,MC01,Session3,0244.txt,heat,
2884,MC01,Session3,0293.txt,dash,
2885,MC01,Session3,0287.txt,row,
2886,MC01,Session3,0286.txt,we knew we weren't doing well,
2887,MC01,Session3,0292.txt,they'll never fit me again,
2888,MC01,Session3,0245.txt,he noted the fact carefully,
2889,MC01,Session3,0251.txt,challenge each general's intelligence,
2890,MC01,Session3,0084.txt,the legislature met to judge the state of public education,
2891,MC01,Session3,0090.txt,i wanted to be an actress,
2892,MC01,Session3,0047.txt,reap,
2893,MC01,Session3,0053.txt,sheer,
2894,MC01,Session3,0133.txt,bunch,
2895,MC01,Session3,0127.txt,we talked about the situation,
2896,MC01,Session3,0331.txt,pink,
2897,MC01,Session3,0325.txt,wart,
2898,MC01,Session3,0319.txt,"when you are through, write a clean report",
2899,MC01,Session3,0321.txt,hold,
2900,MC01,Session3,0335.txt,you have to expect a few bad calls,
2901,MC01,Session3,0309.txt,low,
2902,MC01,Session3,0123.txt,sake,
2903,MC01,Session3,0137.txt,he has played very well,
2904,MC01,Session3,0057.txt,seven,
2905,MC01,Session3,0043.txt,spit,
2906,MC01,Session3,0094.txt,take,
2907,MC01,Session3,0080.txt,rise,
2908,MC01,Session3,0255.txt,eat your raisins outdoors on the porch steps,
2909,MC01,Session3,0241.txt,[relax your mouth in its normal position],
2910,MC01,Session3,0269.txt,term,
2911,MC01,Session3,0296.txt,fold,
2912,MC01,Session3,0283.txt,both cars were slightly damaged,
2913,MC01,Session3,0297.txt,that,
2914,MC01,Session3,0268.txt,tall,
2915,MC01,Session3,0240.txt,wax,
2916,MC01,Session3,0254.txt,ink,
2917,MC01,Session3,0081.txt,the job also covers a number of other items,
2918,MC01,Session3,0095.txt,we shelled clams for the chowder,
2919,MC01,Session3,0042.txt,beat,
2920,MC01,Session3,0136.txt,wax,
2921,MC01,Session3,0122.txt,dug,
2922,MC01,Session3,0308.txt,the new highway is straight and empty,
2923,MC01,Session3,0334.txt,he can't abide mistakes in his own game,
2924,MC01,Session3,0320.txt,they received all the things they needed,
2925,MC01,Session3,0336.txt,with,
2926,MC01,Session3,0322.txt,all,
2927,MC01,Session3,0134.txt,pill,
2929,MC01,Session3,0120.txt,bunch,
2930,MC01,Session3,0108.txt,range was a vital detail,
2932,MC01,Session3,0040.txt,fit,
2933,MC01,Session3,0054.txt,nine,
2934,MC01,Session3,0068.txt,ember,
2936,MC01,Session3,0083.txt,the legislature met to judge the state of public education,
2937,MC01,Session3,0097.txt,we all sat down and relaxed,
2938,MC01,Session3,0242.txt,hall,
2939,MC01,Session3,0256.txt,torn,
2940,MC01,Session3,0281.txt,had,
2941,MC01,Session3,0295.txt,a few may be hard to find,
2942,MC01,Session3,0294.txt,hat,
2943,MC01,Session3,0280.txt,there is such a program,
2944,MC01,Session3,0257.txt,eyes,
2945,MC01,Session3,0243.txt,sink,
2946,MC01,Session3,0096.txt,rake,
2947,MC01,Session3,0069.txt,ambidextrous pickpockets accomplish more,
2948,MC01,Session3,0055.txt,the marriage went well from the start,
2949,MC01,Session3,0041.txt,beat,
2950,MC01,Session3,0109.txt,the lack of heat compounded the tenant's grievances,
2952,MC01,Session3,0121.txt,feet,
2953,MC01,Session3,0135.txt,racks,
2954,MC01,Session3,0323.txt,ball,
2955,MC01,Session3,0337.txt,wine,
2956,MC01,Session3,0378.txt,ball,
2957,MC01,Session3,0350.txt,boat,
2958,MC01,Session3,0344.txt,feel,
2959,MC01,Session3,0393.txt,table,
2960,MC01,Session3,0387.txt,full,
2961,MC01,Session3,0152.txt,the prowler wore a ski mask for disguise,
2962,MC01,Session3,0146.txt,hash,
2963,MC01,Session3,0191.txt,the plot is laced with mysterious incidents,
2964,MC01,Session3,0185.txt,duck,
2965,MC01,Session3,0026.txt,sticks,
2966,MC01,Session3,0032.txt,ash,
2967,MC01,Session3,0218.txt,academic aptitude guarantees your diploma,
2968,MC01,Session3,0224.txt,cold,
2969,MC01,Session3,0230.txt,leak,
2970,MC01,Session3,0231.txt,wide,
2971,MC01,Session3,0225.txt,"bow [as in ""bow and arrow""]",
2972,MC01,Session3,0219.txt,blow,
2973,MC01,Session3,0033.txt,temper,
2974,MC01,Session3,0027.txt,center,
2975,MC01,Session3,0184.txt,fill,
2976,MC01,Session3,0190.txt,the eastern coast is a place for pure pleasure and excitement,
2977,MC01,Session3,0147.txt,now i'm living exactly as i chose,
2978,MC01,Session3,0153.txt,pat,
2979,MC01,Session3,0386.txt,sprain,
2980,MC01,Session3,0392.txt,it looked like an accordion,
2981,MC01,Session3,0345.txt,seat,
2982,MC01,Session3,0351.txt,street,
2983,MC01,Session3,0379.txt,screech,
2984,MC01,Session3,0409.txt,rattle,
2985,MC01,Session3,0347.txt,bash,
2986,MC01,Session3,0353.txt,bank,
2987,MC01,Session3,0384.txt,can you paint a room or a portrait?,
2988,MC01,Session3,0390.txt,sold,
2989,MC01,Session3,0179.txt,ease,
2990,MC01,Session3,0145.txt,leap,
2991,MC01,Session3,0151.txt,blend,
2992,MC01,Session3,0186.txt,tile,
2993,MC01,Session3,0192.txt,i didn't know where they were coming from,
2994,MC01,Session3,0019.txt,her position covers a number of daily tasks common to any social director,
2995,MC01,Session3,0031.txt,leap,
2996,MC01,Session3,0025.txt,meat,
2998,MC01,Session3,0233.txt,the snow blew into large drifts,
2999,MC01,Session3,0227.txt,wives,
3000,MC01,Session3,0226.txt,bad,
3001,MC01,Session3,0232.txt,pat,
3003,MC01,Session3,0024.txt,neat,
3004,MC01,Session3,0030.txt,tender,
3005,MC01,Session3,0018.txt,her position covers a number of daily tasks common to any social director,
3006,MC01,Session3,0193.txt,sheet,
3007,MC01,Session3,0187.txt,any contributions will be greatly appreciated,
3008,MC01,Session3,0150.txt,cat,
3009,MC01,Session3,0144.txt,see,
3010,MC01,Session3,0178.txt,steak,
3011,MC01,Session3,0391.txt,panel,
3012,MC01,Session3,0385.txt,funnel,
3013,MC01,Session3,0352.txt,fold,
3014,MC01,Session3,0346.txt,bagpipes and bongos are musical instruments,
3015,MC01,Session3,0408.txt,soul,
3016,MC01,Session3,0342.txt,reach,
3017,MC01,Session3,0356.txt,fell,
3018,MC01,Session3,0418.txt,pole,
3019,MC01,Session3,0381.txt,"they make gin saws and deal in parts, supplies and some used gin machinery",
3020,MC01,Session3,0395.txt,only two seemed really appealing to me,
3021,MC01,Session3,0140.txt,pet,
3022,MC01,Session3,0154.txt,mile,
3023,MC01,Session3,0168.txt,cash,
3024,MC01,Session3,0183.txt,the structures housing the apartments are of masonry and frame construction,
3025,MC01,Session3,0197.txt,punch,
3026,MC01,Session3,0034.txt,"i tell you, it was wonderful",
3027,MC01,Session3,0020.txt,the sun died at night,
3028,MC01,Session3,0008.txt,cheer,
3029,MC01,Session3,0236.txt,corn,
3030,MC01,Session3,0223.txt,sail,
3031,MC01,Session3,0237.txt,docks,
3032,MC01,Session3,0009.txt,zero,
3033,MC01,Session3,0021.txt,six,
3034,MC01,Session3,0035.txt,gash,
3035,MC01,Session3,0196.txt,had,
3036,MC01,Session3,0182.txt,pit,
3037,MC01,Session3,0169.txt,we are the largest of the four states,
3038,MC01,Session3,0155.txt,ease,
3039,MC01,Session3,0141.txt,hatch,
3040,MC01,Session3,0394.txt,old telephone booths aren't easy to find,
3041,MC01,Session3,0380.txt,crawl,
3042,MC01,Session3,0419.txt,cliff's display was misplaced on the screen,
3043,MC01,Session3,0357.txt,spray,
3044,MC01,Session3,0343.txt,big,
3045,MC01,Session3,0355.txt,pace,
3046,MC01,Session3,0341.txt,ban,
3047,MC01,Session3,0369.txt,page,
3048,MC01,Session3,0396.txt,ramp,
3049,MC01,Session3,0382.txt,i like them because they are practical,
3050,MC01,Session3,0157.txt,dock,
3051,MC01,Session3,0143.txt,ail,
3052,MC01,Session3,0194.txt,hail,
3053,MC01,Session3,0180.txt,full,
3054,MC01,Session3,0023.txt,at twilight on the twelfth day we'll have chablis,
3055,MC01,Session3,0037.txt,woe,
3056,MC01,Session3,0221.txt,continental drift is a geological theory,
3057,MC01,Session3,0235.txt,farm,
3058,MC01,Session3,0209.txt,hat,
3059,MC01,Session3,0208.txt,lit,
3060,MC01,Session3,0234.txt,tail,
3061,MC01,Session3,0220.txt,we're all disappointed with our start,
3062,MC01,Session3,0036.txt,i don't think it's a good idea,
3063,MC01,Session3,0022.txt,i was pleased with the way things went,
3064,MC01,Session3,0181.txt,is,
3065,MC01,Session3,0195.txt,tile,
3066,MC01,Session3,0142.txt,hatch,
3067,MC01,Session3,0156.txt,[relax your mouth in its normal position],
3068,MC01,Session3,0383.txt,fall,
3069,MC01,Session3,0397.txt,bat,
3070,MC01,Session3,0368.txt,teach,
3071,MC01,Session3,0340.txt,map,
3072,MC01,Session3,0354.txt,preach,
3073,MC01,Session2,0359.txt,grandmother outgrew her upbringing in petticoats,
3074,MC01,Session2,0173.txt,stimulating discussions keep students' attention,
3075,MC01,Session2,0167.txt,we bought a brown chair,
3076,MC01,Session2,0198.txt,bend,
3077,MC01,Session2,0007.txt,city,
3078,MC01,Session2,0013.txt,league,
3079,MC01,Session2,0239.txt,ship,
3080,MC01,Session2,0205.txt,bill,
3081,MC01,Session2,0211.txt,sketch,
3082,MC01,Session2,0210.txt,geese,
3083,MC01,Session2,0204.txt,bill,
3084,MC01,Session2,0012.txt,side,
3085,MC01,Session2,0006.txt,"night after night, they received annoying phone calls",
3086,MC01,Session2,0199.txt,quart,
3087,MC01,Session2,0166.txt,rock,
3088,MC01,Session2,0172.txt,i've kept it with me ever since,
3089,MC01,Session2,0358.txt,"so, if anybody solicits by phone, make sure you mail the dough to the above",
3090,MC01,Session2,0158.txt,flicker,
3091,MC01,Session2,0164.txt,liquor,
3092,MC01,Session2,0170.txt,and,
3093,MC01,Session2,0038.txt,this is a period of transition for me,
3094,MC01,Session2,0010.txt,nothing has been done yet to take advantage of the enabling legislation,
3095,MC01,Session2,0004.txt,hark,
3096,MC01,Session2,0212.txt,fort,
3097,MC01,Session2,0206.txt,eat,
3098,MC01,Session2,0207.txt,rake,
3099,MC01,Session2,0213.txt,sheep,
3100,MC01,Session2,0005.txt,sitting,
3101,MC01,Session2,0011.txt,bit,
3102,MC01,Session2,0039.txt,this is a period of transition for me,
3103,MC01,Session2,0171.txt,did dad do academic bidding?,
3104,MC01,Session2,0165.txt,chip,
3105,MC01,Session2,0159.txt,dice,
3106,MC01,Session2,0161.txt,wicked,
3107,MC01,Session2,0175.txt,[relax your mouth in its normal position],
3108,MC01,Session2,0149.txt,nice,
3109,MC01,Session2,0015.txt,barn,
3110,MC01,Session2,0001.txt,echo,
3111,MC01,Session2,0029.txt,part,
3112,MC01,Session2,0217.txt,wise,
3113,MC01,Session2,0203.txt,shin,
3114,MC01,Session2,0202.txt,sort,
3115,MC01,Session2,0216.txt,weep,
3116,MC01,Session2,0028.txt,quebec,
3117,MC01,Session2,0014.txt,we rode horseback to the farm,
3118,MC01,Session2,0148.txt,white-capped waves covered the entire bay,
3119,MC01,Session2,0174.txt,muck,
3120,MC01,Session2,0160.txt,walk,
3121,MC01,Session2,0362.txt,coat,
3122,MC01,Session2,0360.txt,the golfing fathers ruled in his favor,
3123,MC01,Session2,0348.txt,it,
3124,MC01,Session2,0176.txt,i scream to warm up my voice,
3125,MC01,Session2,0162.txt,right,
3126,MC01,Session2,0189.txt,leak,
3127,MC01,Session2,0002.txt,much,
3128,MC01,Session2,0016.txt,vat,
3129,MC01,Session2,0200.txt,ride,
3130,MC01,Session2,0214.txt,"tear [as in ""tear in my eye""]",
3131,MC01,Session2,0228.txt,menu,
3132,MC01,Session2,0229.txt,mill,
3133,MC01,Session2,0215.txt,sew,
3134,MC01,Session2,0201.txt,tort,
3135,MC01,Session2,0017.txt,leak,
3136,MC01,Session2,0003.txt,him,
3137,MC01,Session2,0188.txt,lake,
3138,MC01,Session2,0163.txt,sell,
3139,MC01,Session2,0177.txt,said,
3140,MC01,Session2,0349.txt,five,
3141,MC01,Session2,0361.txt,one,
3142,MC01,Session2,0312.txt,there is definitely some ligament damage in his knee,
3143,MC01,Session2,0306.txt,court,
3145,MC01,Session2,0138.txt,bread,
3146,MC01,Session2,0110.txt,he really crucified him; he nailed it for a yard loss,
3147,MC01,Session2,0104.txt,dead,
3148,MC01,Session2,0058.txt,nest,
3149,MC01,Session2,0064.txt,quicker,
3150,MC01,Session2,0070.txt,shell,
3151,MC01,Session2,0266.txt,there was only one decision to be made,
3152,MC01,Session2,0272.txt,show,
3153,MC01,Session2,0299.txt,threat,
3154,MC01,Session2,0298.txt,he asked you for a loan,
3155,MC01,Session2,0273.txt,catch,
3156,MC01,Session2,0267.txt,side,
3157,MC01,Session2,0071.txt,i'm willing to experiment for the first time,
3158,MC01,Session2,0065.txt,sip,
3159,MC01,Session2,0059.txt,the wait for work can be very long,
3160,MC01,Session2,0105.txt,wit,
3161,MC01,Session2,0111.txt,please open the window quickly,
3163,MC01,Session2,0139.txt,slicker,
3164,MC01,Session2,0307.txt,the little girls cut lacy valentines,
3165,MC01,Session2,0313.txt,don't do charlie's dirty dishes,
3166,MC01,Session2,0339.txt,beef,
3167,MC01,Session2,0305.txt,only the most accomplished artists obtain popularity,
3168,MC01,Session2,0311.txt,steak,
3169,MC01,Session2,0107.txt,knot,
3170,MC01,Session2,0113.txt,no,
3171,MC01,Session2,0073.txt,a,
3172,MC01,Session2,0067.txt,travel is about the only leisure we have,
3173,MC01,Session2,0098.txt,beg that guard for one gallon of gas,
3174,MC01,Session2,0259.txt,shot,
3175,MC01,Session2,0271.txt,write,
3176,MC01,Session2,0265.txt,critical equipment needs proper maintenance,
3177,MC01,Session2,0264.txt,three,
3178,MC01,Session2,0258.txt,foe,
3179,MC01,Session2,0099.txt,meat,
3180,MC01,Session2,0066.txt,"this is a good place, though small",
3181,MC01,Session2,0072.txt,hand,
3183,MC01,Session2,0112.txt,he took me out one day,
3184,MC01,Session2,0106.txt,each one volunteered to jump first,
3185,MC01,Session2,0310.txt,we selected places where families will be welcome,
3186,MC01,Session2,0304.txt,cash,
3187,MC01,Session2,0338.txt,feet,
3188,MC01,Session2,0300.txt,four,
3189,MC01,Session2,0314.txt,sin,
3190,MC01,Session2,0328.txt,knife,
3191,MC01,Session2,0102.txt,bitter,
3192,MC01,Session2,0116.txt,in,
3193,MC01,Session2,0076.txt,ticker,
3194,MC01,Session2,0062.txt,wicker,
3195,MC01,Session2,0089.txt,rock,
3196,MC01,Session2,0274.txt,fork,
3197,MC01,Session2,0260.txt,gas,
3198,MC01,Session2,0248.txt,rake,
3199,MC01,Session2,0249.txt,rake,
3200,MC01,Session2,0261.txt,suddenly my reflexes are gone,
3201,MC01,Session2,0275.txt,biblical scholars argue history,
3202,MC01,Session2,0088.txt,you can ride stagecoach,
3203,MC01,Session2,0063.txt,sink,
3204,MC01,Session2,0077.txt,being able to dance can help too,
3205,MC01,Session2,0117.txt,you want him to do well,
3206,MC01,Session2,0103.txt,four,
3207,MC01,Session2,0329.txt,four,
3208,MC01,Session2,0315.txt,read,
3209,MC01,Session2,0301.txt,lip,
3210,MC01,Session2,0317.txt,select,
3211,MC01,Session2,0303.txt,dead,
3212,MC01,Session2,0115.txt,one,
3213,MC01,Session2,0101.txt,two,
3214,MC01,Session2,0129.txt,victor,
3215,MC01,Session2,0061.txt,yes,
3216,MC01,Session2,0075.txt,some hotels are available nearby,
3217,MC01,Session2,0049.txt,pit,
3218,MC01,Session2,0263.txt,bread,
3219,MC01,Session2,0277.txt,the results were very disappointing,
3220,MC01,Session2,0288.txt,cake,
3221,MC01,Session2,0289.txt,who knows what you'll discover about yourself,
3222,MC01,Session2,0276.txt,the results were very disappointing,
3223,MC01,Session2,0262.txt,shred,
3224,MC01,Session2,0048.txt,kitten,
3225,MC01,Session2,0074.txt,tread,
3226,MC01,Session2,0060.txt,zulu,
3227,MC01,Session2,0128.txt,the prospect of cutting back spending is an unpleasant one for any governor,
3228,MC01,Session2,0100.txt,red,
3229,MC01,Session2,0114.txt,witch,
3230,MC01,Session2,0302.txt,stretch,
3231,MC01,Session2,0316.txt,red,
3232,MC01,Session2,0333.txt,a fire in straw makes a quick blaze,
3233,MC01,Session2,0327.txt,member,
3234,MC01,Session2,0119.txt,dread,
3235,MC01,Session2,0131.txt,sit,
3236,MC01,Session2,0125.txt,lock,
3237,MC01,Session2,0079.txt,we have an excellent team,
3238,MC01,Session2,0045.txt,i expect we'll bounce back this week,
3239,MC01,Session2,0051.txt,hitting,
3240,MC01,Session2,0086.txt,it's fun to roast marshmallows on a gas burner,
3241,MC01,Session2,0092.txt,shoot,
3242,MC01,Session2,0247.txt,sight,
3243,MC01,Session2,0253.txt,life is short and precious,
3244,MC01,Session2,0284.txt,chop,
3245,MC01,Session2,0290.txt,bill,
3246,MC01,Session2,0291.txt,rip,
3247,MC01,Session2,0285.txt,that's what life is really all about,
3248,MC01,Session2,0252.txt,gill,
3249,MC01,Session2,0246.txt,old,
3250,MC01,Session2,0093.txt,ship,
3251,MC01,Session2,0087.txt,dress,
3252,MC01,Session2,0050.txt,blow,
3253,MC01,Session2,0044.txt,lair,
3254,MC01,Session2,0078.txt,neat,
3255,MC01,Session2,0124.txt,fork,
3256,MC01,Session2,0130.txt,sin,
3257,MC01,Session2,0118.txt,a good attitude is unbeatable,
3258,MC01,Session2,0326.txt,six,
3259,MC01,Session2,0332.txt,sender,
3260,MC01,Session2,0318.txt,goat,
3261,MC01,Session2,0324.txt,i loved every minute of it,
3262,MC01,Session2,0330.txt,zero,
3263,MC01,Session2,0126.txt,sheet,
3265,MC01,Session2,0132.txt,then we'd really have someplace to go,
3266,MC01,Session2,0052.txt,students watched as he got out,
3267,MC01,Session2,0046.txt,sign,
3268,MC01,Session2,0091.txt,help greg to pick a peck of potatoes,
3269,MC01,Session2,0085.txt,ham,
3270,MC01,Session2,0278.txt,meats,
3271,MC01,Session2,0250.txt,much,
